participant,gambno,opta,optb,pa1,pa2,pb1,pb2,type,choice,group,sex,wtpamount_opta,wtpamount_optb,oa1,ob1,CV.A,CV.B,CVhigh,CVdiff,CVchoice,EV.A,EV.B,EVhigh,EVdiff,EVlogdiff,EVchoice
61420a3c9f56aa7d296ff8a3,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,monchoice,0,young,Female,-2,-20,-2,-20,1.407125,4.469899,0,-3.062775,1,-0.02,-0.02,NA,0,#NAME?,NA
61420a3c9f56aa7d296ff8a3,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,medchoice,1,young,Female,-50,-100,-50,-100,7.060453,9.797959,0,-2.737506,0,-0.15,-4,1,3.85,1.348073,1
61420a3c9f56aa7d296ff8a3,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,monchoice,0,young,Female,-50,-100,-50,-100,7.060453,9.797959,0,-2.737506,1,-0.15,-4,1,3.85,1.348073,0
61420a3c9f56aa7d296ff8a3,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,medchoice,0,young,Female,-30,-70,-30,-70,1.81659,8.324662,0,-6.508072,1,-26.7,-0.7,0,-26,3.258097,1
61420a3c9f56aa7d296ff8a3,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,monchoice,0,young,Female,-30,-70,-30,-70,1.81659,8.324662,0,-6.508072,1,-26.7,-0.7,0,-26,3.258097,1
61420a3c9f56aa7d296ff8a3,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,medchoice,0,young,Female,-2,-20,-2,-20,1.385641,4.465423,0,-3.079782,1,-0.08,-0.06,0,-0.02,-3.912023,1
61420a3c9f56aa7d296ff8a3,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,monchoice,0,young,Female,-2,-20,-2,-20,1.385641,4.465423,0,-3.079782,1,-0.08,-0.06,0,-0.02,-3.912023,1
61420a3c9f56aa7d296ff8a3,31,Tremor,Fever,0.91,0.09,0.03,0.97,medchoice,0,young,Female,-80,-50,-80,-50,2.683282,6.964194,0,-4.280913,1,-72.8,-1.5,0,-71.3,4.266896,1
61420a3c9f56aa7d296ff8a3,31,Tremor,Fever,0.91,0.09,0.03,0.97,monchoice,0,young,Female,-80,-50,-80,-50,2.683282,6.964194,0,-4.280913,1,-72.8,-1.5,0,-71.3,4.266896,1
61420a3c9f56aa7d296ff8a3,32,Slurred Speech,Flatulence,0.045,0.955,0.006,0.994,medchoice,0,young,Female,-30,-2,-30,-2,5.352569,1.409965,1,3.942605,0,-1.35,-0.012,0,-1.338,0.291176,1
61420a3c9f56aa7d296ff8a3,32,Slurred Speech,Flatulence,0.045,0.955,0.006,0.994,monchoice,1,young,Female,-30,-2,-30,-2,5.352569,1.409965,1,3.942605,1,-1.35,-0.012,0,-1.338,0.291176,0
61420a3c9f56aa7d296ff8a3,33,Memory Loss,Itching,0.003,0.997,0.02,0.98,medchoice,0,young,Female,-100,-10,-100,-10,9.984989,3.130495,1,6.854494,0,-0.3,-0.2,0,-0.1,-2.302585,1
61420a3c9f56aa7d296ff8a3,33,Memory Loss,Itching,0.003,0.997,0.02,0.98,monchoice,1,young,Female,-100,-10,-100,-10,9.984989,3.130495,1,6.854494,1,-0.3,-0.2,0,-0.1,-2.302585,0
61420a3c9f56aa7d296ff8a3,34,Diarrhea,Depression,0.79,0.21,0.015,0.985,medchoice,0,young,Female,-5,-60,-5,-60,1.024695,7.687652,0,-6.662957,1,-3.95,-0.9,0,-3.05,1.115142,1
61420a3c9f56aa7d296ff8a3,34,Diarrhea,Depression,0.79,0.21,0.015,0.985,monchoice,0,young,Female,-5,-60,-5,-60,1.024695,7.687652,0,-6.662957,1,-3.95,-0.9,0,-3.05,1.115142,1
61420a3c9f56aa7d296ff8a3,35,Itching,Insomnia,0.003,0.997,0.095,0.905,medchoice,1,young,Female,-10,-90,-10,-90,3.157531,9.024965,0,-5.867435,0,-0.03,-8.55,1,8.52,2.142416,1
61420a3c9f56aa7d296ff8a3,35,Itching,Insomnia,0.003,0.997,0.095,0.905,monchoice,0,young,Female,-10,-90,-10,-90,3.157531,9.024965,0,-5.867435,1,-0.03,-8.55,1,8.52,2.142416,0
61420a3c9f56aa7d296ff8a3,36,Depression,Fatigue,0.006,0.994,0.65,0.35,medchoice,1,young,Female,-60,-20,-60,-20,7.722694,2.645751,1,5.076943,1,-0.36,-13,1,12.64,2.536866,1
61420a3c9f56aa7d296ff8a3,36,Depression,Fatigue,0.006,0.994,0.65,0.35,monchoice,1,young,Female,-60,-20,-60,-20,7.722694,2.645751,1,5.076943,1,-0.36,-13,1,12.64,2.536866,1
61420a3c9f56aa7d296ff8a3,37,Fatigue,Hallucinations,0.38,0.62,0.003,0.997,medchoice,0,young,Female,-20,-70,-20,-70,3.521363,8.354041,0,-4.832678,1,-7.6,-0.21,0,-7.39,2.000128,1
61420a3c9f56aa7d296ff8a3,37,Fatigue,Hallucinations,0.38,0.62,0.003,0.997,monchoice,0,young,Female,-20,-70,-20,-70,3.521363,8.354041,0,-4.832678,1,-7.6,-0.21,0,-7.39,2.000128,1
61420a3c9f56aa7d296ff8a3,38,Insomnia,Slurred Speech,0.003,0.997,0.04,0.96,medchoice,1,young,Female,-90,-30,-90,-30,9.472592,5.366563,1,4.106029,1,-0.27,-1.2,1,0.93,-0.07257069,1
61420a3c9f56aa7d296ff8a3,38,Insomnia,Slurred Speech,0.003,0.997,0.04,0.96,monchoice,1,young,Female,-90,-30,-90,-30,9.472592,5.366563,1,4.106029,1,-0.27,-1.2,1,0.93,-0.07257069,1
61420a3c9f56aa7d296ff8a3,39,Depression,Hallucinations,0.003,0.997,0.24,0.76,medchoice,1,young,Female,-60,-70,-60,-70,7.734339,7.293833,1,0.440506,1,-0.18,-16.8,1,16.62,2.810607,1
61420a3c9f56aa7d296ff8a3,39,Depression,Hallucinations,0.003,0.997,0.24,0.76,monchoice,1,young,Female,-60,-70,-60,-70,7.734339,7.293833,1,0.440506,1,-0.18,-16.8,1,16.62,2.810607,1
61420a3c9f56aa7d296ff8a3,40,Slurred Speech,Fatigue,0.035,0.965,0.001,0.999,medchoice,0,young,Female,-30,-20,-30,-20,5.38052,4.469899,1,0.9106211,0,-1.05,-0.02,0,-1.03,0.0295588,1
61420a3c9f56aa7d296ff8a3,40,Slurred Speech,Fatigue,0.035,0.965,0.001,0.999,monchoice,0,young,Female,-30,-20,-30,-20,5.38052,4.469899,1,0.9106211,0,-1.05,-0.02,0,-1.03,0.0295588,1
61420a3c9f56aa7d296ff8a3,41,Itching,Slurred Speech,0.008,0.992,0.28,0.72,medchoice,1,young,Female,-10,-30,-10,-30,3.149603,4.64758,0,-1.497977,0,-0.08,-8.4,1,8.32,2.118662,1
61420a3c9f56aa7d296ff8a3,41,Itching,Slurred Speech,0.008,0.992,0.28,0.72,monchoice,1,young,Female,-10,-30,-10,-30,3.149603,4.64758,0,-1.497977,0,-0.08,-8.4,1,8.32,2.118662,1
61420a3c9f56aa7d296ff8a3,42,Slurred Speech,Itching,0.99,0.01,0.7,0.3,medchoice,0,young,Female,-30,-10,-30,-10,0.5477226,1.732051,0,-1.184328,1,-29.7,-7,0,-22.7,3.122365,1
61420a3c9f56aa7d296ff8a3,42,Slurred Speech,Itching,0.99,0.01,0.7,0.3,monchoice,0,young,Female,-30,-10,-30,-10,0.5477226,1.732051,0,-1.184328,1,-29.7,-7,0,-22.7,3.122365,1
61420a3c9f56aa7d296ff8a3,43,Tremor,Impaired Balance,0.33,0.67,0.82,0.18,medchoice,1,young,Female,-80,-40,-80,-40,7.321202,2.683282,1,4.637921,1,-26.4,-32.8,1,6.4,1.856298,1
61420a3c9f56aa7d296ff8a3,43,Tremor,Impaired Balance,0.33,0.67,0.82,0.18,monchoice,1,young,Female,-80,-40,-80,-40,7.321202,2.683282,1,4.637921,1,-26.4,-32.8,1,6.4,1.856298,1
61420a3c9f56aa7d296ff8a3,44,Flatulence,Insomnia,0.6,0.4,0.5,0.5,medchoice,1,young,Female,-2,-90,-2,-90,0.8944272,6.708204,0,-5.813777,0,-1.2,-45,1,43.8,3.779634,1
61420a3c9f56aa7d296ff8a3,44,Flatulence,Insomnia,0.6,0.4,0.5,0.5,monchoice,0,young,Female,-2,-90,-2,-90,0.8944272,6.708204,0,-5.813777,1,-1.2,-45,1,43.8,3.779634,0
61452bbe86c21c0347085911,1,Hallucinations,Fatigue,0.5,0.5,0.97,0.03,medchoice,1,young,Male,-15,-100,-15,-100,2.738613,1.732051,1,1.006562,1,-7.5,-97,1,89.5,4.494239,1
61452bbe86c21c0347085911,1,Hallucinations,Fatigue,0.5,0.5,0.97,0.03,monchoice,1,young,Male,-15,-100,-15,-100,2.738613,1.732051,1,1.006562,1,-7.5,-97,1,89.5,4.494239,1
61452bbe86c21c0347085911,2,Fatigue,Depression,0.98,0.02,0.35,0.65,medchoice,0,young,Male,-100,-150,-100,-150,1.414214,9.874209,0,-8.459995,1,-98,-52.5,0,-45.5,3.817712,1
61452bbe86c21c0347085911,2,Fatigue,Depression,0.98,0.02,0.35,0.65,monchoice,0,young,Male,-100,-150,-100,-150,1.414214,9.874209,0,-8.459995,1,-98,-52.5,0,-45.5,3.817712,1
61452bbe86c21c0347085911,3,Fatigue,Depression,0.98,0.02,0.55,0.45,medchoice,0,young,Male,-100,-150,-100,-150,1.414214,8.215838,0,-6.801625,1,-98,-82.5,0,-15.5,2.74084,1
61452bbe86c21c0347085911,3,Fatigue,Depression,0.98,0.02,0.55,0.45,monchoice,0,young,Male,-100,-150,-100,-150,1.414214,8.215838,0,-6.801625,1,-98,-82.5,0,-15.5,2.74084,1
61452bbe86c21c0347085911,4,Itching,Insomnia,0.5,0.5,0.98,0.02,medchoice,1,young,Male,-50,-20,-50,-20,5,0.6324555,1,4.367544,1,-25,-19.6,0,-5.4,1.686399,0
61452bbe86c21c0347085911,4,Itching,Insomnia,0.5,0.5,0.98,0.02,monchoice,1,young,Male,-50,-20,-50,-20,5,0.6324555,1,4.367544,1,-25,-19.6,0,-5.4,1.686399,0
61452bbe86c21c0347085911,5,Insomnia,Itching,0.98,0.02,0.7,0.3,medchoice,0,young,Male,-20,-50,-20,-50,0.6324555,3.872983,0,-3.240528,1,-19.6,-35,1,15.4,2.734368,0
61452bbe86c21c0347085911,5,Insomnia,Itching,0.98,0.02,0.7,0.3,monchoice,0,young,Male,-20,-50,-20,-50,0.6324555,3.872983,0,-3.240528,1,-19.6,-35,1,15.4,2.734368,0
61452bbe86c21c0347085911,6,Memory Loss,Itching,0.45,0.55,0.98,0.02,medchoice,0,young,Male,-145,-50,-145,-50,8.930286,1,1,7.930286,0,-65.25,-49,0,-16.25,2.788093,1
61452bbe86c21c0347085911,6,Memory Loss,Itching,0.45,0.55,0.98,0.02,monchoice,1,young,Male,-145,-50,-145,-50,8.930286,1,1,7.930286,1,-65.25,-49,0,-16.25,2.788093,0
61452bbe86c21c0347085911,7,Memory Loss,Itching,0.56,0.44,0.98,0.02,medchoice,1,young,Male,-145,-50,-145,-50,7.98749,1,1,6.98749,1,-81.2,-49,0,-32.2,3.471966,0
61452bbe86c21c0347085911,7,Memory Loss,Itching,0.56,0.44,0.98,0.02,monchoice,1,young,Male,-145,-50,-145,-50,7.98749,1,1,6.98749,1,-81.2,-49,0,-32.2,3.471966,0
61452bbe86c21c0347085911,8,Slurred Speech,Diarrhea,0.93,0.07,0.6,0.4,medchoice,0,young,Male,-149,-60,-149,-60,3.229551,4.898979,0,-1.669428,1,-138.57,-36,0,-102.57,4.630545,1
61452bbe86c21c0347085911,8,Slurred Speech,Diarrhea,0.93,0.07,0.6,0.4,monchoice,0,young,Male,-149,-60,-149,-60,3.229551,4.898979,0,-1.669428,1,-138.57,-36,0,-102.57,4.630545,1
61452bbe86c21c0347085911,9,Itching,Fever,0.96,0.04,0.5,0.5,medchoice,0,young,Male,-50,-110,-50,-110,1.414214,7.416198,0,-6.001985,1,-48,-55,1,7,1.94591,0
61452bbe86c21c0347085911,9,Itching,Fever,0.96,0.04,0.5,0.5,monchoice,0,young,Male,-50,-110,-50,-110,1.414214,7.416198,0,-6.001985,1,-48,-55,1,7,1.94591,0
61452bbe86c21c0347085911,10,Fever,Itching,0.71,0.29,0.96,0.04,medchoice,1,young,Male,-110,-50,-110,-50,5.648008,1.414214,1,4.233795,1,-78.1,-48,0,-30.1,3.404525,0
61452bbe86c21c0347085911,10,Fever,Itching,0.71,0.29,0.96,0.04,monchoice,1,young,Male,-110,-50,-110,-50,5.648008,1.414214,1,4.233795,1,-78.1,-48,0,-30.1,3.404525,0
61452bbe86c21c0347085911,11,Depression,Diarrhea,0.19,0.81,0.98,0.02,medchoice,1,young,Male,-150,-60,-150,-60,11.0227,1.095445,1,9.927259,1,-28.5,-58.8,1,30.3,3.411148,1
61452bbe86c21c0347085911,11,Depression,Diarrhea,0.19,0.81,0.98,0.02,monchoice,1,young,Male,-150,-60,-150,-60,11.0227,1.095445,1,9.927259,1,-28.5,-58.8,1,30.3,3.411148,1
61452bbe86c21c0347085911,12,Insomnia,Memory Loss,0.94,0.06,0.05,0.95,medchoice,1,young,Male,-20,-145,-20,-145,1.095445,11.73669,0,-10.64125,0,-18.8,-7.25,0,-11.55,2.446685,0
61452bbe86c21c0347085911,12,Insomnia,Memory Loss,0.94,0.06,0.05,0.95,monchoice,0,young,Male,-20,-145,-20,-145,1.095445,11.73669,0,-10.64125,1,-18.8,-7.25,0,-11.55,2.446685,1
61452bbe86c21c0347085911,13,Insomnia,Memory Loss,0.99,0.01,0.25,0.75,medchoice,0,young,Male,-20,-145,-20,-145,0.4472136,10.42833,0,-9.981113,1,-19.8,-36.25,1,16.45,2.800325,0
61452bbe86c21c0347085911,13,Insomnia,Memory Loss,0.99,0.01,0.25,0.75,monchoice,0,young,Male,-20,-145,-20,-145,0.4472136,10.42833,0,-9.981113,1,-19.8,-36.25,1,16.45,2.800325,0
61452bbe86c21c0347085911,14,Diarrhea,Memory Loss,0.98,0.02,0.26,0.74,medchoice,0,young,Male,-60,-145,-60,-145,1.095445,10.35857,0,-9.263126,1,-58.8,-37.7,0,-21.1,3.049273,1
61452bbe86c21c0347085911,14,Diarrhea,Memory Loss,0.98,0.02,0.26,0.74,monchoice,0,young,Male,-60,-145,-60,-145,1.095445,10.35857,0,-9.263126,1,-58.8,-37.7,0,-21.1,3.049273,1
61452bbe86c21c0347085911,15,Insomnia,Slurred Speech,0.55,0.45,0.97,0.03,medchoice,1,young,Male,-20,-149,-20,-149,3,2.114237,1,0.8857625,1,-11,-144.53,1,133.53,4.894326,1
61452bbe86c21c0347085911,15,Insomnia,Slurred Speech,0.55,0.45,0.97,0.03,monchoice,1,young,Male,-20,-149,-20,-149,3,2.114237,1,0.8857625,1,-11,-144.53,1,133.53,4.894326,1
61452bbe86c21c0347085911,16,Insomnia,Impaired Balance,0.65,0.35,0.98,0.02,medchoice,1,young,Male,-20,-40,-20,-40,2.645751,0.8944272,1,1.751324,1,-13,-39.2,1,26.2,3.265759,1
61452bbe86c21c0347085911,16,Insomnia,Impaired Balance,0.65,0.35,0.98,0.02,monchoice,1,young,Male,-20,-40,-20,-40,2.645751,0.8944272,1,1.751324,1,-13,-39.2,1,26.2,3.265759,1
61452bbe86c21c0347085911,17,Tremor,Slurred Speech,0.63,0.37,0.97,0.03,medchoice,0,young,Male,-120,-149,-120,-149,6.663332,2.114237,1,4.549095,0,-75.6,-144.53,1,68.93,4.233091,0
61452bbe86c21c0347085911,17,Tremor,Slurred Speech,0.63,0.37,0.97,0.03,monchoice,1,young,Male,-120,-149,-120,-149,6.663332,2.114237,1,4.549095,1,-75.6,-144.53,1,68.93,4.233091,1
61452bbe86c21c0347085911,18,Flatulence,Fatigue,0.94,0.06,0.52,0.48,medchoice,0,young,Male,-10,-100,-10,-100,0.7745967,6.928203,0,-6.153607,1,-9.4,-52,1,42.6,3.751854,0
61452bbe86c21c0347085911,18,Flatulence,Fatigue,0.94,0.06,0.52,0.48,monchoice,0,young,Male,-10,-100,-10,-100,0.7745967,6.928203,0,-6.153607,1,-9.4,-52,1,42.6,3.751854,0
61452bbe86c21c0347085911,19,Fever,Tremor,0.3,0.7,0.98,0.02,medchoice,1,young,Male,-110,-120,-110,-120,8.774964,1.549193,1,7.225771,1,-33,-117.6,1,84.6,4.437934,1
61452bbe86c21c0347085911,19,Fever,Tremor,0.3,0.7,0.98,0.02,monchoice,1,young,Male,-110,-120,-110,-120,8.774964,1.549193,1,7.225771,1,-33,-117.6,1,84.6,4.437934,1
61452bbe86c21c0347085911,20,Impaired Balance,Fever,0.98,0.02,0.15,0.85,medchoice,0,young,Male,-40,-110,-40,-110,0.8944272,9.66954,0,-8.775113,1,-39.2,-16.5,0,-22.7,3.122365,1
61452bbe86c21c0347085911,20,Impaired Balance,Fever,0.98,0.02,0.15,0.85,monchoice,0,young,Male,-40,-110,-40,-110,0.8944272,9.66954,0,-8.775113,1,-39.2,-16.5,0,-22.7,3.122365,1
61452bbe86c21c0347085911,21,Flatulence,Slurred Speech,0.6,0.4,0.97,0.03,medchoice,1,young,Male,-10,-149,-10,-149,2,2.114237,0,-0.1142375,0,-6,-144.53,1,138.53,4.931087,1
61452bbe86c21c0347085911,21,Flatulence,Slurred Speech,0.6,0.4,0.97,0.03,monchoice,0,young,Male,-10,-149,-10,-149,2,2.114237,0,-0.1142375,1,-6,-144.53,1,138.53,4.931087,0
61452bbe86c21c0347085911,22,Depression,Hallucinations,0.81,0.19,0.98,0.02,medchoice,1,young,Male,-150,-15,-150,-15,5.338539,0.5477226,1,4.790817,1,-121.5,-14.7,0,-106.8,4.670958,0
61452bbe86c21c0347085911,22,Depression,Hallucinations,0.81,0.19,0.98,0.02,monchoice,1,young,Male,-150,-15,-150,-15,5.338539,0.5477226,1,4.790817,1,-121.5,-14.7,0,-106.8,4.670958,0
61452bbe86c21c0347085911,23,Insomnia,Impaired Balance,0.006,0.994,0.09,0.91,medchoice,1,young,Male,-20,-40,-20,-40,4.458699,6.033241,0,-1.574542,0,-0.12,-3.6,1,3.48,1.247032,1
61452bbe86c21c0347085911,23,Insomnia,Impaired Balance,0.006,0.994,0.09,0.91,monchoice,0,young,Male,-20,-40,-20,-40,4.458699,6.033241,0,-1.574542,1,-0.12,-3.6,1,3.48,1.247032,0
61452bbe86c21c0347085911,24,Diarrhea,Slurred Speech,0.005,0.995,0.1,0.9,medchoice,0,young,Male,-60,-149,-60,-149,7.726578,11.58016,0,-3.853578,1,-0.3,-14.9,1,14.6,2.681022,0
61452bbe86c21c0347085911,24,Diarrhea,Slurred Speech,0.005,0.995,0.1,0.9,monchoice,0,young,Male,-60,-149,-60,-149,7.726578,11.58016,0,-3.853578,1,-0.3,-14.9,1,14.6,2.681022,0
61452bbe86c21c0347085911,25,Itching,Hallucinations,0.03,0.97,0.001,0.999,medchoice,1,young,Male,-50,-15,-50,-15,6.964194,3.871046,1,3.093148,1,-1.5,-0.015,0,-1.485,0.3954148,0
61452bbe86c21c0347085911,25,Itching,Hallucinations,0.03,0.97,0.001,0.999,monchoice,1,young,Male,-50,-15,-50,-15,6.964194,3.871046,1,3.093148,1,-1.5,-0.015,0,-1.485,0.3954148,0
61452bbe86c21c0347085911,26,Slurred Speech,Tremor,0.02,0.98,0.001,0.999,medchoice,0,young,Male,-149,-120,-149,-120,12.08387,10.94897,1,1.134901,0,-2.98,-0.12,0,-2.86,1.050822,1
61452bbe86c21c0347085911,26,Slurred Speech,Tremor,0.02,0.98,0.001,0.999,monchoice,1,young,Male,-149,-120,-149,-120,12.08387,10.94897,1,1.134901,1,-2.98,-0.12,0,-2.86,1.050822,0
61452bbe86c21c0347085911,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,medchoice,0,young,Male,-10,-100,-10,-100,3.146427,9.994999,0,-6.848572,1,-0.1,-0.1,NA,0,#NAME?,NA
61452bbe86c21c0347085911,27,Flatulence,Fatigue,0.01,0.99,0.001,0.999,monchoice,0,young,Male,-10,-100,-10,-100,3.146427,9.994999,0,-6.848572,1,-0.1,-0.1,NA,0,#NAME?,NA
61452bbe86c21c0347085911,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,medchoice,1,young,Male,-110,-145,-110,-145,10.47234,11.7983,0,-1.32596,0,-0.33,-5.8,1,5.47,1.699279,1
61452bbe86c21c0347085911,28,Fever,Memory Loss,0.003,0.997,0.04,0.96,monchoice,1,young,Male,-110,-145,-110,-145,10.47234,11.7983,0,-1.32596,0,-0.33,-5.8,1,5.47,1.699279,1
61452bbe86c21c0347085911,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,medchoice,0,young,Male,-149,-15,-149,-15,4.048456,3.85357,1,0.1948867,0,-132.61,-0.15,0,-132.46,4.886281,1
61452bbe86c21c0347085911,29,Slurred Speech,Hallucinations,0.89,0.11,0.01,0.99,monchoice,0,young,Male,-149,-15,-149,-15,4.048456,3.85357,1,0.1948867,0,-132.61,-0.15,0,-132.46,4.886281,1
61452bbe86c21c0347085911,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,medchoice,1,young,Male,-10,-100,-10,-100,3.098387,9.984989,0,-6.886602,0,-0.4,-0.3,0,-0.1,-2.302585,0
61452bbe86c21c0347085911,30,Flatulence,Fatigue,0.04,0.96,0.003,0.997,monchoice,0,young,Male,-10,-100,-10,-100,3.098387,9.984989,0,-6.886602,1,-0.4,-0.3,0,-0.1,-2.302585,1
61452bbe86c21c0347085911,31,Tremor,Fever,0.91,0.09,0.03,0.97,medchoice,0,young,Male,-120,-110,-120,-110,3.286335,10.32957,0,-7.043234,1,-109.2,-3.3,0,-105.9,4.662495,1
61452bbe86c21c0347085911,31,Tremor,Fever,0.91,0.09,0.03,0.97,monchoice,0,young,Male,-120,-110,-120,-110,3.286335,10.32957,0,-7.043234,1,-109.2,-3.3,0,-105.9,4.662495,1
61452bbe86c21c0347085911,32,Slurred Speech,Flatulence,0.045,0.955,0.006,0.994,medchoice,0,young,Male,-149,-10,-149,-10,11.92875,3.152777,1,8.77597,0,-6.705,-0.06,0,-6.645,1.893865,1
61452bbe86c21c0347085911,32,Slurred Speech,Flatulence,0.045,0.955,0.006,0.994,monchoice,0,young,Male,-149,-10,-149,-10,11.92875,3.152777,1,8.77597,0,-6.705,-0.06,0,-6.645,1.893865,1
61452bbe86c21c0347085911,33,Memory Loss,Itching,0.003,0.997,0.02,0.98,medchoice,1,young,Male,-145,-50,-145,-50,12.02352,7,1,5.023519,1,-0.435,-1,1,0.565,-0.5709295,1
61452bbe86c21c0347085911,33,Memory Loss,Itching,0.003,0.997,0.02,0.98,monchoice,1,young,Male,-145,-50,-145,-50,12.02352,7,1,5.023519,1,-0.435,-1,1,0.565,-0.5709295,1
61452bbe86c21c0347085911,34,Diarrhea,Depression,0.79,0.21,0.015,0.985,medchoice,0,young,Male,-60,-150,-60,-150,3.549648,12.15525,0,-8.605598,1,-47.4,-2.25,0,-45.15,3.80999,1
61452bbe86c21c0347085911,34,Diarrhea,Depression,0.79,0.21,0.015,0.985,monchoice,0,young,Male,-60,-150,-60,-150,3.549648,12.15525,0,-8.605598,1,-47.4,-2.25,0,-45.15,3.80999,1
61452bbe86c21c0347085911,35,Itching,Insomnia,0.003,0.997,0.095,0.905,medchoice,1,young,Male,-50,-20,-50,-20,7.060453,4.254409,1,2.806044,1,-0.15,-1.9,1,1.75,0.5596158,1
61452bbe86c21c0347085911,35,Itching,Insomnia,0.003,0.997,0.095,0.905,monchoice,1,young,Male,-50,-20,-50,-20,7.060453,4.254409,1,2.806044,1,-0.15,-1.9,1,1.75,0.5596158,1
61452bbe86c21c0347085911,36,Depression,Fatigue,0.006,0.994,0.65,0.35,medchoice,1,young,Male,-150,-100,-150,-100,12.21065,5.91608,1,6.294571,1,-0.9,-65,1,64.1,4.160444,1
61452bbe86c21c0347085911,36,Depression,Fatigue,0.006,0.994,0.65,0.35,monchoice,1,young,Male,-150,-100,-150,-100,12.21065,5.91608,1,6.294571,1,-0.9,-65,1,64.1,4.160444,1
61452bbe86c21c0347085911,37,Fatigue,Hallucinations,0.38,0.62,0.003,0.997,medchoice,1,young,Male,-100,-15,-100,-15,7.874008,3.86717,1,4.006838,1,-38,-0.045,0,-37.955,3.636401,0
61452bbe86c21c0347085911,37,Fatigue,Hallucinations,0.38,0.62,0.003,0.997,monchoice,1,young,Male,-100,-15,-100,-15,7.874008,3.86717,1,4.006838,1,-38,-0.045,0,-37.955,3.636401,0
61452bbe86c21c0347085911,38,Insomnia,Slurred Speech,0.003,0.997,0.04,0.96,medchoice,0,young,Male,-20,-149,-20,-149,4.465423,11.95993,0,-7.49451,1,-0.06,-5.96,1,5.9,1.774952,0
61452bbe86c21c0347085911,38,Insomnia,Slurred Speech,0.003,0.997,0.04,0.96,monchoice,0,young,Male,-20,-149,-20,-149,4.465423,11.95993,0,-7.49451,1,-0.06,-5.96,1,5.9,1.774952,0
61452bbe86c21c0347085911,39,Depression,Hallucinations,0.003,0.997,0.24,0.76,medchoice,1,young,Male,-150,-15,-150,-15,12.22906,3.376389,1,8.852675,1,-0.45,-3.6,1,3.15,1.147402,1
61452bbe86c21c0347085911,39,Depression,Hallucinations,0.003,0.997,0.24,0.76,monchoice,1,young,Male,-150,-15,-150,-15,12.22906,3.376389,1,8.852675,1,-0.45,-3.6,1,3.15,1.147402,1
61452bbe86c21c0347085911,40,Slurred Speech,Fatigue,0.035,0.965,0.001,0.999,medchoice,0,young,Male,-149,-100,-149,-100,11.99104,9.994999,1,1.99604,0,-5.215,-0.1,0,-5.115,1.632177,1
61452bbe86c21c0347085911,40,Slurred Speech,Fatigue,0.035,0.965,0.001,0.999,monchoice,1,young,Male,-149,-100,-149,-100,11.99104,9.994999,1,1.99604,1,-5.215,-0.1,0,-5.115,1.632177,0
61452bbe86c21c0347085911,41,Itching,Slurred Speech,0.008,0.992,0.28,0.72,medchoice,0,young,Male,-50,-149,-50,-149,7.042727,10.35761,0,-3.314879,1,-0.4,-41.72,1,41.32,3.721347,0
61452bbe86c21c0347085911,41,Itching,Slurred Speech,0.008,0.992,0.28,0.72,monchoice,0,young,Male,-50,-149,-50,-149,7.042727,10.35761,0,-3.314879,1,-0.4,-41.72,1,41.32,3.721347,0
61452bbe86c21c0347085911,42,Slurred Speech,Itching,0.99,0.01,0.7,0.3,medchoice,0,young,Male,-149,-50,-149,-50,1.220656,3.872983,0,-2.652328,1,-147.51,-35,0,-112.51,4.723042,1
61452bbe86c21c0347085911,42,Slurred Speech,Itching,0.99,0.01,0.7,0.3,monchoice,1,young,Male,-149,-50,-149,-50,1.220656,3.872983,0,-2.652328,0,-147.51,-35,0,-112.51,4.723042,0
61452bbe86c21c0347085911,43,Tremor,Impaired Balance,0.33,0.67,0.82,0.18,medchoice,0,young,Male,-120,-40,-120,-40,8.966605,2.683282,1,6.283323,0,-39.6,-32.8,0,-6.8,1.916923,1
61452bbe86c21c0347085911,43,Tremor,Impaired Balance,0.33,0.67,0.82,0.18,monchoice,1,young,Male,-120,-40,-120,-40,8.966605,2.683282,1,6.283323,1,-39.6,-32.8,0,-6.8,1.916923,0
61452bbe86c21c0347085911,44,Flatulence,Insomnia,0.6,0.4,0.5,0.5,medchoice,0,young,Male,-10,-20,-10,-20,2,3.162278,0,-1.162278,1,-6,-10,1,4,1.386294,0
61452bbe86c21c0347085911,44,Flatulence,Insomnia,0.6,0.4,0.5,0.5,monchoice,0,young,Male,-10,-20,-10,-20,2,3.162278,0,-1.162278,1,-6,-10,1,4,1.386294,0
6147d99266351b0c1e81dbac,1,Hallucinations,Fatigue,0.5,0.5,0.97,0.03,medchoice,0,old,Female,-50,-5,-50,-5,5,0.3872983,1,4.612702,0,-25,-4.85,0,-20.15,3.003204,1
